[29-05:10:00:00.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1011] [SRC_HO_P] [MRO] AMF_UE_ID: 2011, RSRP_SOURCE: 83, RSRP_TARGET: 80, RSRQ_SOURCE: 15, RSRQ_TARGET: 13, LOAD_SOURCE: 2, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235302328, HO_FAIL_COUNT: 0, HO_MARGIN: 22, TIME_TO_TRIGGER: 12, HOF: 0
[29-05:19:08:48.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1069] [SRC_HO_P] [MRO] AMF_UE_ID: 2069, RSRP_SOURCE: 78, RSRP_TARGET: 75, RSRQ_SOURCE: 16, RSRQ_TARGET: 14, LOAD_SOURCE: 2, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235322328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235312328, HO_FAIL_COUNT: 5, HO_MARGIN: 2, TIME_TO_TRIGGER: 2, HOF: 1
[29-05:23:43:21.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1048] [SRC_HO_P] [MRO] AMF_UE_ID: 2048, RSRP_SOURCE: 89, RSRP_TARGET: 79, RSRQ_SOURCE: 19, RSRQ_TARGET: 15, LOAD_SOURCE: 0, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235382328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235302328, HO_FAIL_COUNT: 5, HO_MARGIN: 27, TIME_TO_TRIGGER: 2, HOF: 0
[29-05:19:09:00.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1093] [SRC_HO_P] [MRO] AMF_UE_ID: 2093, RSRP_SOURCE: 78, RSRP_TARGET: 76, RSRQ_SOURCE: 16, RSRQ_TARGET: 13, LOAD_SOURCE: 2, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235322328, HO_FAIL_COUNT: 5, HO_MARGIN: 11, TIME_TO_TRIGGER: 14, HOF: 0
[29-05:23:43:39.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1009] [SRC_HO_P] [MRO] AMF_UE_ID: 2009, RSRP_SOURCE: 81, RSRP_TARGET: 70, RSRQ_SOURCE: 16, RSRQ_TARGET: 14, LOAD_SOURCE: 0, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235392328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235362328, HO_FAIL_COUNT: 5, HO_MARGIN: 28, TIME_TO_TRIGGER: 5, HOF: 0
[29-05:17:37:40.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1052] [SRC_HO_P] [MRO] AMF_UE_ID: 2052, RSRP_SOURCE: 109, RSRP_TARGET: 96, RSRQ_SOURCE: 15, RSRQ_TARGET: 13, LOAD_SOURCE: 0, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235322328, HO_FAIL_COUNT: 5, HO_MARGIN: 27, TIME_TO_TRIGGER: 14, HOF: 0
[29-05:23:43:57.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1086] [SRC_HO_P] [MRO] AMF_UE_ID: 2086, RSRP_SOURCE: 83, RSRP_TARGET: 80, RSRQ_SOURCE: 15, RSRQ_TARGET: 11, LOAD_SOURCE: 2, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235382328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235312328, HO_FAIL_COUNT: 5, HO_MARGIN: 19, TIME_TO_TRIGGER: 9, HOF: 0
[29-05:20:40:58.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1070] [SRC_HO_P] [MRO] AMF_UE_ID: 2070, RSRP_SOURCE: 76, RSRP_TARGET: 67, RSRQ_SOURCE: 14, RSRQ_TARGET: 11, LOAD_SOURCE: 1, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235372328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235392328, HO_FAIL_COUNT: 5, HO_MARGIN: 22, TIME_TO_TRIGGER: 6, HOF: 0
[29-05:19:09:30.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1013] [SRC_HO_P] [MRO] AMF_UE_ID: 2013, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 16, RSRQ_TARGET: 13, LOAD_SOURCE: 1, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235372328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235312328, HO_FAIL_COUNT: 5, HO_MARGIN: 13, TIME_TO_TRIGGER: 10, HOF: 0
[29-05:22:12:48.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1018] [SRC_HO_P] [MRO] AMF_UE_ID: 2018, RSRP_SOURCE: 89, RSRP_TARGET: 87, RSRQ_SOURCE: 18, RSRQ_TARGET: 14, LOAD_SOURCE: 2, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235322328, HO_FAIL_COUNT: 5, HO_MARGIN: 30, TIME_TO_TRIGGER: 12, HOF: 0
[29-05:22:12:56.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1028] [SRC_HO_P] [MRO] AMF_UE_ID: 2028, RSRP_SOURCE: 68, RSRP_TARGET: 63, RSRQ_SOURCE: 16, RSRQ_TARGET: 13, LOAD_SOURCE: 0, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235302328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235382328, HO_FAIL_COUNT: 5, HO_MARGIN: 27, TIME_TO_TRIGGER: 12, HOF: 0
[29-05:17:38:10.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1027] [SRC_HO_P] [MRO] AMF_UE_ID: 2027, RSRP_SOURCE: 90, RSRP_TARGET: 88, RSRQ_SOURCE: 14, RSRQ_TARGET: 10, LOAD_SOURCE: 2, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235332328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235322328, HO_FAIL_COUNT: 5, HO_MARGIN: 15, TIME_TO_TRIGGER: 10, HOF: 0
[29-05:19:09:54.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1014] [SRC_HO_P] [MRO] AMF_UE_ID: 2014, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 18, RSRQ_TARGET: 14, LOAD_SOURCE: 0, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235372328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235342328, HO_FAIL_COUNT: 5, HO_MARGIN: 11, TIME_TO_TRIGGER: 13, HOF: 0
[29-05:20:41:40.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1043] [SRC_HO_P] [MRO] AMF_UE_ID: 2043, RSRP_SOURCE: 68, RSRP_TARGET: 65, RSRQ_SOURCE: 17, RSRQ_TARGET: 14, LOAD_SOURCE: 1, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235352328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235332328, HO_FAIL_COUNT: 5, HO_MARGIN: 20, TIME_TO_TRIGGER: 4, HOF: 0
[29-05:22:13:28.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1090] [SRC_HO_P] [MRO] AMF_UE_ID: 2090, RSRP_SOURCE: 72, RSRP_TARGET: 73, RSRQ_SOURCE: 19, RSRQ_TARGET: 17, LOAD_SOURCE: 1, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235362328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235362328, HO_FAIL_COUNT: 5, HO_MARGIN: 18, TIME_TO_TRIGGER: 13, HOF: 0
[29-05:17:38:30.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1062] [SRC_HO_P] [MRO] AMF_UE_ID: 2062, RSRP_SOURCE: 109, RSRP_TARGET: 96, RSRQ_SOURCE: 18, RSRQ_TARGET: 15, LOAD_SOURCE: 0, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235322328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235352328, HO_FAIL_COUNT: 5, HO_MARGIN: 25, TIME_TO_TRIGGER: 4, HOF: 0
[29-05:23:45:27.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1068] [SRC_HO_P] [MRO] AMF_UE_ID: 2068, RSRP_SOURCE: 108, RSRP_TARGET: 101, RSRQ_SOURCE: 19, RSRQ_TARGET: 17, LOAD_SOURCE: 1, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235342328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235392328, HO_FAIL_COUNT: 5, HO_MARGIN: 30, TIME_TO_TRIGGER: 11, HOF: 0
[29-05:19:10:24.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1020] [SRC_HO_P] [MRO] AMF_UE_ID: 2020, RSRP_SOURCE: 102, RSRP_TARGET: 91, RSRQ_SOURCE: 18, RSRQ_TARGET: 14, LOAD_SOURCE: 0, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235362328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235382328, HO_FAIL_COUNT: 5, HO_MARGIN: 13, TIME_TO_TRIGGER: 15, HOF: 1
[29-05:19:10:30.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1010] [SRC_HO_P] [MRO] AMF_UE_ID: 2010, RSRP_SOURCE: 77, RSRP_TARGET: 71, RSRQ_SOURCE: 14, RSRQ_TARGET: 12, LOAD_SOURCE: 0, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235322328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235372328, HO_FAIL_COUNT: 5, HO_MARGIN: 10, TIME_TO_TRIGGER: 2, HOF: 0
[29-05:23:45:54.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1032] [SRC_HO_P] [MRO] AMF_UE_ID: 2032, RSRP_SOURCE: 79, RSRP_TARGET: 76, RSRQ_SOURCE: 14, RSRQ_TARGET: 10, LOAD_SOURCE: 2, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235322328, HO_FAIL_COUNT: 5, HO_MARGIN: 21, TIME_TO_TRIGGER: 10, HOF: 0
[29-05:19:10:42.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1093] [SRC_HO_P] [MRO] AMF_UE_ID: 2093, RSRP_SOURCE: 63, RSRP_TARGET: 65, RSRQ_SOURCE: 16, RSRQ_TARGET: 14, LOAD_SOURCE: 1, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235312328, HO_FAIL_COUNT: 5, HO_MARGIN: 11, TIME_TO_TRIGGER: 4, HOF: 0
[29-05:20:42:36.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1005] [SRC_HO_P] [MRO] AMF_UE_ID: 2005, RSRP_SOURCE: 96, RSRP_TARGET: 83, RSRQ_SOURCE: 17, RSRQ_TARGET: 14, LOAD_SOURCE: 1, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235382328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235332328, HO_FAIL_COUNT: 5, HO_MARGIN: 2, TIME_TO_TRIGGER: 15, HOF: 0
[29-05:17:39:05.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1014] [SRC_HO_P] [MRO] AMF_UE_ID: 2014, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 19, RSRQ_TARGET: 16, LOAD_SOURCE: 0, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235302328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235352328, HO_FAIL_COUNT: 5, HO_MARGIN: 24, TIME_TO_TRIGGER: 14, HOF: 1
[29-05:17:39:10.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1041] [SRC_HO_P] [MRO] AMF_UE_ID: 2041, RSRP_SOURCE: 108, RSRP_TARGET: 100, RSRQ_SOURCE: 18, RSRQ_TARGET: 15, LOAD_SOURCE: 0, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235342328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235352328, HO_FAIL_COUNT: 5, HO_MARGIN: 12, TIME_TO_TRIGGER: 9, HOF: 0
[29-05:19:11:06.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1079] [SRC_HO_P] [MRO] AMF_UE_ID: 2079, RSRP_SOURCE: 67, RSRP_TARGET: 64, RSRQ_SOURCE: 15, RSRQ_TARGET: 11, LOAD_SOURCE: 1, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235302328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235362328, HO_FAIL_COUNT: 5, HO_MARGIN: 27, TIME_TO_TRIGGER: 7, HOF: 0
[29-05:20:43:04.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1028] [SRC_HO_P] [MRO] AMF_UE_ID: 2028, RSRP_SOURCE: 100, RSRP_TARGET: 88, RSRQ_SOURCE: 16, RSRQ_TARGET: 13, LOAD_SOURCE: 0, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235332328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235382328, HO_FAIL_COUNT: 5, HO_MARGIN: 28, TIME_TO_TRIGGER: 7, HOF: 1
[29-05:20:43:11.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1064] [SRC_HO_P] [MRO] AMF_UE_ID: 2064, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 17, RSRQ_TARGET: 13, LOAD_SOURCE: 0, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235372328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235352328, HO_FAIL_COUNT: 5, HO_MARGIN: 11, TIME_TO_TRIGGER: 10, HOF: 0
[29-05:23:47:06.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1091] [SRC_HO_P] [MRO] AMF_UE_ID: 2091, RSRP_SOURCE: 87, RSRP_TARGET: 85, RSRQ_SOURCE: 18, RSRQ_TARGET: 16, LOAD_SOURCE: 2, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235362328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235382328, HO_FAIL_COUNT: 5, HO_MARGIN: 18, TIME_TO_TRIGGER: 1, HOF: 0
[29-05:22:15:20.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1018] [SRC_HO_P] [MRO] AMF_UE_ID: 2018, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 16, RSRQ_TARGET: 13, LOAD_SOURCE: 1, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235382328, HO_FAIL_COUNT: 5, HO_MARGIN: 5, TIME_TO_TRIGGER: 1, HOF: 0
[29-05:23:47:24.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1005] [SRC_HO_P] [MRO] AMF_UE_ID: 2005, RSRP_SOURCE: 83, RSRP_TARGET: 73, RSRQ_SOURCE: 19, RSRQ_TARGET: 17, LOAD_SOURCE: 1, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235382328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235352328, HO_FAIL_COUNT: 5, HO_MARGIN: 7, TIME_TO_TRIGGER: 10, HOF: 0
[29-05:17:39:45.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1012] [SRC_HO_P] [MRO] AMF_UE_ID: 2012, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 19, RSRQ_TARGET: 17, LOAD_SOURCE: 1, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235352328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235372328, HO_FAIL_COUNT: 5, HO_MARGIN: 6, TIME_TO_TRIGGER: 13, HOF: 0
[29-05:22:15:44.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1032] [SRC_HO_P] [MRO] AMF_UE_ID: 2032, RSRP_SOURCE: 65, RSRP_TARGET: 62, RSRQ_SOURCE: 14, RSRQ_TARGET: 11, LOAD_SOURCE: 0, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235362328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235302328, HO_FAIL_COUNT: 5, HO_MARGIN: 17, TIME_TO_TRIGGER: 2, HOF: 0
[29-05:20:43:53.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1049] [SRC_HO_P] [MRO] AMF_UE_ID: 2049, RSRP_SOURCE: 65, RSRP_TARGET: 67, RSRQ_SOURCE: 19, RSRQ_TARGET: 16, LOAD_SOURCE: 0, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235382328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235342328, HO_FAIL_COUNT: 5, HO_MARGIN: 2, TIME_TO_TRIGGER: 12, HOF: 0
[29-05:22:16:00.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1088] [SRC_HO_P] [MRO] AMF_UE_ID: 2088, RSRP_SOURCE: 84, RSRP_TARGET: 81, RSRQ_SOURCE: 19, RSRQ_TARGET: 15, LOAD_SOURCE: 2, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235392328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235312328, HO_FAIL_COUNT: 5, HO_MARGIN: 26, TIME_TO_TRIGGER: 0, HOF: 0
[29-05:22:16:08.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1065] [SRC_HO_P] [MRO] AMF_UE_ID: 2065, RSRP_SOURCE: 87, RSRP_TARGET: 85, RSRQ_SOURCE: 15, RSRQ_TARGET: 11, LOAD_SOURCE: 2, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235302328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235362328, HO_FAIL_COUNT: 5, HO_MARGIN: 8, TIME_TO_TRIGGER: 1, HOF: 0
[29-05:19:12:12.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1082] [SRC_HO_P] [MRO] AMF_UE_ID: 2082, RSRP_SOURCE: 83, RSRP_TARGET: 80, RSRQ_SOURCE: 18, RSRQ_TARGET: 16, LOAD_SOURCE: 2, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235342328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235332328, HO_FAIL_COUNT: 5, HO_MARGIN: 28, TIME_TO_TRIGGER: 9, HOF: 1
[29-05:23:48:27.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1055] [SRC_HO_P] [MRO] AMF_UE_ID: 2055, RSRP_SOURCE: 82, RSRP_TARGET: 79, RSRQ_SOURCE: 18, RSRQ_TARGET: 16, LOAD_SOURCE: 2, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235392328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235352328, HO_FAIL_COUNT: 5, HO_MARGIN: 20, TIME_TO_TRIGGER: 10, HOF: 0
[29-05:23:48:36.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1059] [SRC_HO_P] [MRO] AMF_UE_ID: 2059, RSRP_SOURCE: 118, RSRP_TARGET: 111, RSRQ_SOURCE: 14, RSRQ_TARGET: 12, LOAD_SOURCE: 1, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235322328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235362328, HO_FAIL_COUNT: 5, HO_MARGIN: 4, TIME_TO_TRIGGER: 5, HOF: 0
[29-05:23:48:45.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1025] [SRC_HO_P] [MRO] AMF_UE_ID: 2025, RSRP_SOURCE: 110, RSRP_TARGET: 97, RSRQ_SOURCE: 16, RSRQ_TARGET: 12, LOAD_SOURCE: 1, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235302328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235352328, HO_FAIL_COUNT: 5, HO_MARGIN: 22, TIME_TO_TRIGGER: 0, HOF: 0
[29-05:17:40:30.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1050] [SRC_HO_P] [MRO] AMF_UE_ID: 2050, RSRP_SOURCE: 108, RSRP_TARGET: 102, RSRQ_SOURCE: 17, RSRQ_TARGET: 14, LOAD_SOURCE: 0, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235342328, HO_FAIL_COUNT: 5, HO_MARGIN: 1, TIME_TO_TRIGGER: 1, HOF: 1
[29-05:19:12:42.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1023] [SRC_HO_P] [MRO] AMF_UE_ID: 2023, RSRP_SOURCE: 65, RSRP_TARGET: 60, RSRQ_SOURCE: 16, RSRQ_TARGET: 12, LOAD_SOURCE: 0, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235362328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235382328, HO_FAIL_COUNT: 5, HO_MARGIN: 14, TIME_TO_TRIGGER: 4, HOF: 0
[29-05:23:49:12.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1097] [SRC_HO_P] [MRO] AMF_UE_ID: 2097, RSRP_SOURCE: 81, RSRP_TARGET: 79, RSRQ_SOURCE: 16, RSRQ_TARGET: 12, LOAD_SOURCE: 2, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235322328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235312328, HO_FAIL_COUNT: 5, HO_MARGIN: 25, TIME_TO_TRIGGER: 2, HOF: 0
[29-05:19:12:54.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1068] [SRC_HO_P] [MRO] AMF_UE_ID: 2068, RSRP_SOURCE: 76, RSRP_TARGET: 73, RSRQ_SOURCE: 16, RSRQ_TARGET: 12, LOAD_SOURCE: 2, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235352328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235312328, HO_FAIL_COUNT: 5, HO_MARGIN: 17, TIME_TO_TRIGGER: 0, HOF: 0
[29-05:17:40:50.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1080] [SRC_HO_P] [MRO] AMF_UE_ID: 2080, RSRP_SOURCE: 61, RSRP_TARGET: 63, RSRQ_SOURCE: 17, RSRQ_TARGET: 13, LOAD_SOURCE: 0, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235352328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235322328, HO_FAIL_COUNT: 5, HO_MARGIN: 28, TIME_TO_TRIGGER: 1, HOF: 1
[29-05:19:13:06.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1045] [SRC_HO_P] [MRO] AMF_UE_ID: 2045, RSRP_SOURCE: 110, RSRP_TARGET: 105, RSRQ_SOURCE: 15, RSRQ_TARGET: 13, LOAD_SOURCE: 1, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235362328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235382328, HO_FAIL_COUNT: 5, HO_MARGIN: 25, TIME_TO_TRIGGER: 0, HOF: 0
[29-05:20:45:24.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1063] [SRC_HO_P] [MRO] AMF_UE_ID: 2063, RSRP_SOURCE: 119, RSRP_TARGET: 110, RSRQ_SOURCE: 18, RSRQ_TARGET: 14, LOAD_SOURCE: 0, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235372328, HO_FAIL_COUNT: 5, HO_MARGIN: 20, TIME_TO_TRIGGER: 7, HOF: 0
[29-05:19:13:18.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1076] [SRC_HO_P] [MRO] AMF_UE_ID: 2076, RSRP_SOURCE: 76, RSRP_TARGET: 69, RSRQ_SOURCE: 15, RSRQ_TARGET: 13, LOAD_SOURCE: 1, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235342328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235392328, HO_FAIL_COUNT: 5, HO_MARGIN: 30, TIME_TO_TRIGGER: 14, HOF: 0
[29-05:20:45:38.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1020] [SRC_HO_P] [MRO] AMF_UE_ID: 2020, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 14, RSRQ_TARGET: 12, LOAD_SOURCE: 0, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235302328, HO_FAIL_COUNT: 5, HO_MARGIN: 5, TIME_TO_TRIGGER: 3, HOF: 0
